1.415391628945474878e-01,4.172164425895868445e-01
1.428630025951428129e-01,4.158690811825447309e-01
1.322151236673557440e-01,3.680258015360759472e-01
1.403864026296092193e-01,3.801246006784078091e-01
1.339878033410012437e-01,3.904169843924947814e-01
1.339289842855812263e-01,4.027501256764779991e-01
1.373870327430553040e-01,4.077912949992854585e-01
1.395803876216033246e-01,4.002277071099905603e-01
1.373536837360372076e-01,4.721014483175040022e-01
1.267574291948195542e-01,4.194191143828995272e-01
1.351129621123213498e-01,4.334122953204176398e-01
1.320491293828223445e-01,4.213420406558345821e-01
1.306698223422838034e-01,3.613114846477500364e-01
1.212445585217971078e-01,4.129218827441013540e-01
1.202363528621764877e-01,4.199525752068917761e-01
1.307154346388686716e-01,3.792218236898889372e-01
1.277528533745053430e-01,4.197439249926468441e-01
1.297903709297160424e-01,3.242021567131183613e-01
1.205575004256035088e-01,3.808165300976962264e-01
1.347473632430195856e-01,3.782892011122909182e-01
1.301639584854893672e-01,3.967303321804521721e-01
1.230798685126136965e-01,4.164069083763197732e-01
1.196226667804073523e-01,3.997418315739048045e-01
1.228759792507477105e-01,3.582039108385844939e-01
1.177046581890048849e-01,3.887467160337348959e-01
1.283986523032064897e-01,4.082796984191671141e-01
1.235930862977857175e-01,4.561650377989677208e-01
1.160616621692458356e-01,3.452768497143675619e-01
1.193313593873910755e-01,4.221443393687948076e-01
1.234499280489577966e-01,3.891695228990277311e-01
1.222957494947223001e-01,4.274011240356871966e-01
1.171362969495103878e-01,4.028989990607966254e-01
1.107688473984033001e-01,3.852587049138518904e-01
1.246299392562389557e-01,4.495972602968177911e-01
1.306204401696027528e-01,3.939507502232532654e-01
1.155225750680771851e-01,3.743894498089915257e-01
1.232873730129864093e-01,3.916090083061432581e-01
1.302746294837872909e-01,3.894293417032732019e-01
1.113906291163574286e-01,3.883889135676530935e-01
1.162178600950227875e-01,3.928974147083537649e-01
1.245617443410885067e-01,4.467127697326901958e-01
1.192011431773947333e-01,3.768173956321742568e-01
1.241117824634977579e-01,3.309079352264712726e-01
1.159845257349073899e-01,3.616305692801399796e-01
1.153171593965818809e-01,3.541737932669603017e-01
1.091638170635606947e-01,3.594452815775520671e-01
1.240770611140877833e-01,4.671354650538794839e-01
1.214739870920780729e-01,4.077775071334946988e-01
1.286989896202894446e-01,4.612619398366617496e-01
1.294591693588042214e-01,4.080221647113697059e-01
1.181367932431761775e-01,3.917793359086361171e-01
1.156607154796241849e-01,4.059442481887949317e-01
1.256081464035415374e-01,3.040850018495334650e-01
1.162126022971087524e-01,3.075454851969894321e-01
1.046760793888545510e-01,3.286193975211541551e-01
1.195398905299708547e-01,4.025629347906175548e-01
1.232428534364706507e-01,4.147915613843875526e-01
1.250387409852481702e-01,3.617061044619568344e-01
1.187274315832566596e-01,4.025693271081322577e-01
1.266020132658045305e-01,4.454417580633071583e-01
1.192240506096655384e-01,3.302398407192955743e-01
1.190572030291616595e-01,3.786295733364962168e-01
1.149863333390494236e-01,3.845943203726068238e-01
1.173391879763734658e-01,3.797538966192840482e-01
1.201084471821284028e-01,2.998410501261822292e-01
1.134905542821488117e-01,3.159868347558160706e-01
1.142670983195368389e-01,3.505162587999672286e-01
1.195294332267871351e-01,3.374515753584819699e-01
1.214904800274426711e-01,3.689134535244549817e-01
1.187059919097879640e-01,3.870246492257030657e-01
1.116398072592020285e-01,3.798980553690032846e-01
1.165302939718576708e-01,4.070099948525276456e-01
1.121639046072831214e-01,4.028475297435425428e-01
1.155005272400665972e-01,3.660648065194690437e-01
1.171311961088287584e-01,4.499107847837076624e-01
1.131669195750593104e-01,4.062558082139475224e-01
1.163598087301249140e-01,3.782200087267322819e-01
1.104691849310820012e-01,3.871408675026460910e-01
1.375813382694674736e-01,5.050229692742937981e-01
1.087170414215298114e-01,3.697734472128539340e-01
1.081880648783188348e-01,3.837652950783105865e-01
1.091228228595065713e-01,4.595505670188786973e-01
1.405350380787943609e-01,5.078557430184710286e-01
1.198016606152680352e-01,4.317411443476233401e-01
1.153141785202015657e-01,4.585051726385931947e-01
1.026114612336555959e-01,3.701443351867509390e-01
1.070598615764681294e-01,4.451350234163811148e-01
1.146144938365378924e-01,4.578602241818653940e-01
1.163703512933920992e-01,4.226723506479141967e-01
1.132891538441858775e-01,4.144346456772007858e-01
1.113109476898219846e-01,4.134087054507675774e-01
1.183537893189833962e-01,4.762713416398485777e-01
1.177860554150941957e-01,4.519525458461282064e-01
1.113187238699155091e-01,4.055137431104625101e-01
1.108895616634398701e-01,3.666537105909175587e-01
1.141396570436085250e-01,3.814848658269748283e-01
1.216414964775443946e-01,3.297546682658113459e-01
1.047295556819928947e-01,2.906241396113466435e-01
1.080851390178978189e-01,3.413952870176914511e-01
1.074648527601562709e-01,3.533010781689514546e-01
1.158080616680306485e-01,4.043127513908572612e-01
1.041434350136805631e-01,3.763142411565395529e-01
1.080274798425916727e-01,3.906751394308807801e-01
9.872161280145066997e-02,3.247798934912566882e-01
1.028586966809697661e-01,3.710373627436225896e-01
1.018350859038079786e-01,3.686620771899701277e-01
1.123725728052701461e-01,3.927465413670929717e-01
1.054583439095434227e-01,3.828700121027542314e-01
1.155936894651211633e-01,3.775051077748881045e-01
1.075868492750779032e-01,3.427500309080493968e-01
1.093714970956364968e-01,3.276930337491228418e-01
1.044742774305437993e-01,3.806137430880751071e-01
1.221831819906765565e-01,3.632726840159587467e-01
1.142319712045896524e-01,4.233431106192323545e-01
1.148849401132045200e-01,4.181267466607277439e-01
1.010048680601355470e-01,3.528577675323931184e-01
1.154571408668618598e-01,4.296259872677636871e-01
1.073301292509192262e-01,4.022282753968285940e-01
1.161099761796953456e-01,4.287045231457512484e-01
1.058162449552859236e-01,4.297225051510935590e-01
1.074592920899435783e-01,4.445348937510668064e-01
1.088147636755915776e-01,4.211261219949152257e-01
1.065517386814633788e-01,3.397741179575915482e-01
1.108961287956455738e-01,3.964891412170010176e-01
1.182542490583389644e-01,4.769670285149361089e-01
1.067609365701297081e-01,3.690440349981966017e-01
1.088179109595149296e-01,3.748674656257044990e-01
1.137580519164572562e-01,3.132685363952644741e-01
1.225064485150243743e-01,3.919595459258626291e-01
1.082899832740578799e-01,2.945959278792004699e-01
1.032637463605077244e-01,3.616917603195389797e-01
1.064815203200115690e-01,3.541367590038555502e-01
1.014318114182013453e-01,3.505297514520503421e-01
1.011699366574644182e-01,3.412191412999745488e-01
1.107334439905526269e-01,3.814049955885097098e-01
1.090383086888788156e-01,3.382472787481946574e-01
1.135043711590445759e-01,3.152316875124345774e-01
1.084204586150929739e-01,3.884003826973499440e-01
1.135901955460399126e-01,3.975229029180460949e-01
1.080606344521805734e-01,3.995496888861193030e-01
1.036368579252689714e-01,4.007676300539594338e-01
1.013006774195629178e-01,3.310720346207295384e-01
1.256623068118895570e-01,5.312877702875465902e-01
1.166337037248004749e-01,4.147983802148814680e-01
1.089432156548584274e-01,4.102534316026641426e-01
1.038337072803199868e-01,3.832317351844043429e-01
1.180405807226067305e-01,4.743860519294206823e-01
1.178571707352476100e-01,3.954176394604644873e-01
1.139786481296640591e-01,3.873026021382373618e-01
1.244782770198051280e-01,4.730186246494265667e-01
1.191594341631606463e-01,5.102856472975103586e-01
1.047438380398943852e-01,3.996257550087324306e-01
1.139517045695113417e-01,4.436809290044707033e-01
1.055677809678997048e-01,3.923673081187987743e-01
1.172334027476608781e-01,3.890034092109240782e-01
1.146415195358784639e-01,3.366736240190815188e-01
